Fecha,Ciudad,Sistema,Pasajeros/dia,Variacion Transmilenio,Pasajeros dia tipico laboral,Pasajeros dia sabado,Pasajeros dia festivo,DiaSemana
13/06/2020,Barranquilla,TRANSMETRO,2676,-756736364,144276,110,52,6
13/06/2020,Cali/Valle,MIO,11711,-620249881,436,308387,149213,6
13/06/2020,Bogota y Soacha,ZONAL Y DUAL,45509,-550600543,1426622,1012667,505006,6
13/06/2020,Medellin,SITVA,55358,-630633197,1901978,1498727,780939,6
13/06/2020,Bogota y Soacha,TRONCAL,51688,-702088749,2517676,173501,733439,6
13/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,97197,-646257184,3944298,2747677,1238445,6
14/06/2020,Bucaramanga,METROLINEA,611,-816963483,106154,70267,33354,7
14/06/2020,Pereira,MEGABUS,1939,-629064963,128221,100186,52276,7
14/06/2020,Cartagena,TRANSCARIBE,192,-957436453,140,9543,45203,7
14/06/2020,Barranquilla,TRANSMETRO,791,-847903846,144276,110,52,7
14/06/2020,Cali/Valle,MIO,5312,-644018953,436,308387,149213,7
14/06/2020,Bogota y Soacha,ZONAL Y DUAL,21594,-572411021,1426622,1012667,505006,7
14/06/2020,Medellin,SITVA,21826,-720514662,1901978,1498727,780939,7
14/06/2020,Bogota y Soacha,TRONCAL,21681,-704395321,2517676,173501,733439,7
14/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,43274,-65057552,3944298,2747677,1238445,7
15/06/2020,Bucaramanga,METROLINEA,761,-771991365,106154,70267,33354,1
15/06/2020,Pereira,MEGABUS,2165,-585947662,128221,100186,52276,1
15/06/2020,Cartagena,TRANSCARIBE,216,-952127071,140,9543,45203,1
15/06/2020,Barranquilla,TRANSMETRO,967,-814115385,144276,110,52,1
15/06/2020,Cali/Valle,MIO,539,-638798228,436,308387,149213,1
15/06/2020,Bogota y Soacha,ZONAL Y DUAL,25071,-503548473,1426622,1012667,505006,1
15/06/2020,Medellin,SITVA,23162,-703413455,1901978,1498727,780939,1
15/06/2020,Bogota y Soacha,TRONCAL,24285,-668888619,2517676,173501,733439,1
15/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,49356,-601467162,3944298,2747677,1238445,1
16/06/2020,Bucaramanga,METROLINEA,3411,-67872148,106154,70267,33354,2
16/06/2020,Pereira,MEGABUS,4839,-622604722,128221,100186,52276,2
16/06/2020,Cartagena,TRANSCARIBE,1673,-880485714,140,9543,45203,2
16/06/2020,Barranquilla,TRANSMETRO,3774,-738390307,144276,110,52,2
16/06/2020,Cali/Valle,MIO,16288,-626431193,436,308387,149213,2
16/06/2020,Bogota y Soacha,ZONAL Y DUAL,57712,-610302653,1426622,1012667,505006,2
16/06/2020,Medellin,SITVA,68119,-641852324,1901978,1498727,780939,2
16/06/2020,Bogota y Soacha,TRONCAL,65285,-744631423,2517676,173501,733439,2
16/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1229967,-695359382,3944298,2747677,1238445,2
17/06/2020,Bucaramanga,METROLINEA,168,-841711099,106154,70267,33354,3
17/06/2020,Pereira,MEGABUS,4431,-654432581,128221,100186,52276,3
17/06/2020,Cartagena,TRANSCARIBE,1605,-885342857,140,9543,45203,3
17/06/2020,Barranquilla,TRANSMETRO,3526,-755621171,144276,110,52,3
17/06/2020,Cali/Valle,MIO,16325,-625575688,436,308387,149213,3
17/06/2020,Bogota y Soacha,ZONAL Y DUAL,58002,-608341059,1426622,1012667,505006,3
17/06/2020,Medellin,SITVA,67597,-644598413,1901978,1498727,780939,3
17/06/2020,Bogota y Soacha,TRONCAL,66037,-741687943,2517676,173501,733439,3
17/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1240397,-692776059,3944298,2747677,1238445,3
18/06/2020,Bucaramanga,METROLINEA,2935,-723496053,106154,70267,33354,4
18/06/2020,Pereira,MEGABUS,4557,-644621396,128221,100186,52276,4
18/06/2020,Cartagena,TRANSCARIBE,1589,-886521429,140,9543,45203,4
18/06/2020,Barranquilla,TRANSMETRO,3541,-754588428,144276,110,52,4
18/06/2020,Cali/Valle,MIO,15753,-638688073,436,308387,149213,4
18/06/2020,Bogota y Soacha,ZONAL Y DUAL,58419,-605526629,1426622,1012667,505006,4
18/06/2020,Medellin,SITVA,67858,-643226157,1901978,1498727,780939,4
18/06/2020,Bogota y Soacha,TRONCAL,66438,-740121346,2517676,173501,733439,4
18/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1248570,-690751754,3944298,2747677,1238445,4
19/06/2020,Bucaramanga,METROLINEA,3135,-70463666,106154,70267,33354,5
19/06/2020,Pereira,MEGABUS,472,-631893372,128221,100186,52276,5
19/06/2020,Cartagena,TRANSCARIBE,1655,-881771429,140,9543,45203,5
19/06/2020,Barranquilla,TRANSMETRO,3604,-750201004,144276,110,52,5
19/06/2020,Cali/Valle,MIO,16696,-617068807,436,308387,149213,5
19/06/2020,Bogota y Soacha,ZONAL Y DUAL,60245,-59319999,1426622,1012667,505006,5
19/06/2020,Medellin,SITVA,72503,-618801584,1901978,1498727,780939,5
19/06/2020,Bogota y Soacha,TRONCAL,69344,-728754229,2517676,173501,733439,5
19/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1295885,-679032683,3944298,2747677,1238445,5
20/06/2020,Bucaramanga,METROLINEA,2327,-668806125,106154,70267,33354,6
20/06/2020,Pereira,MEGABUS,4072,-59351606,128221,100186,52276,6
20/06/2020,Cartagena,TRANSCARIBE,893,-918836364,140,9543,45203,6
20/06/2020,Barranquilla,TRANSMETRO,2634,-760581818,144276,110,52,6
20/06/2020,Cali/Valle,MIO,12136,-606458768,436,308387,149213,6
20/06/2020,Bogota y Soacha,ZONAL Y DUAL,47075,-535143339,1426622,1012667,505006,6
20/06/2020,Medellin,SITVA,57546,-61603681,1901978,1498727,780939,6
20/06/2020,Bogota y Soacha,TRONCAL,55553,-679809338,2517676,173501,733439,6
20/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1026279,-626492124,3944298,2747677,1238445,6
21/06/2020,Bucaramanga,METROLINEA,557,-833093482,106154,70267,33354,7
21/06/2020,Pereira,MEGABUS,1912,-634172469,128221,100186,52276,7
21/06/2020,Cartagena,TRANSCARIBE,204,-954803885,140,9543,45203,7
21/06/2020,Barranquilla,TRANSMETRO,775,-929518182,144276,110,52,7
21/06/2020,Cali/Valle,MIO,5419,-636801083,436,308387,149213,7
21/06/2020,Bogota y Soacha,ZONAL Y DUAL,23271,-539189633,1426622,1012667,505006,7
21/06/2020,Medellin,SITVA,2184,-720343074,1901978,1498727,780939,7
21/06/2020,Bogota y Soacha,TRONCAL,2413,-671006041,2517676,173501,733439,7
21/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,47401,-617254702,3944298,2747677,1238445,7
22/06/2020,Bucaramanga,METROLINEA,683,-795107034,106154,70267,33354,1
22/06/2020,Pereira,MEGABUS,1985,-620342031,128221,100186,52276,1
22/06/2020,Cartagena,TRANSCARIBE,216,-952281928,140,9543,45203,1
22/06/2020,Barranquilla,TRANSMETRO,917,-916663636,144276,110,52,1
22/06/2020,Cali/Valle,MIO,5349,-641499065,436,308387,149213,1
22/06/2020,Bogota y Soacha,ZONAL Y DUAL,24819,-508544453,1426622,1012667,505006,1
22/06/2020,Medellin,SITVA,22761,-708539335,1901978,1498727,780939,1
22/06/2020,Bogota y Soacha,TRONCAL,24792,-661982796,2517676,173501,733439,1
22/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,4961,-599414588,3944298,2747677,1238445,1
23/06/2020,Bucaramanga,METROLINEA,3447,-675273659,106154,70267,33354,2
23/06/2020,Pereira,MEGABUS,4762,-628625576,128221,100186,52276,2
23/06/2020,Cartagena,TRANSCARIBE,1755,-874628571,140,9543,45203,2
23/06/2020,Barranquilla,TRANSMETRO,3671,-745543264,144276,110,52,2
23/06/2020,Cali/Valle,MIO,16251,-627261468,436,308387,149213,2
23/06/2020,Bogota y Soacha,ZONAL Y DUAL,60849,-58911812,1426622,1012667,505006,2
23/06/2020,Medellin,SITVA,68672,-638946928,1901978,1498727,780939,2
23/06/2020,Bogota y Soacha,TRONCAL,70365,-7247597,2517676,173501,733439,2
23/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1312142,-675006118,3944298,2747677,1238445,2
24/06/2020,Bucaramanga,METROLINEA,3493,-670996854,106154,70267,33354,3
24/06/2020,Pereira,MEGABUS,4496,-649332013,128221,100186,52276,3
24/06/2020,Cartagena,TRANSCARIBE,1542,-889878571,140,9543,45203,3
24/06/2020,Barranquilla,TRANSMETRO,318,-779596052,144276,110,52,3
24/06/2020,Cali/Valle,MIO,16231,-627722477,436,308387,149213,3
24/06/2020,Bogota y Soacha,ZONAL Y DUAL,60957,-588391554,1426622,1012667,505006,3
24/06/2020,Medellin,SITVA,68862,-637945865,1901978,1498727,780939,3
24/06/2020,Bogota y Soacha,TRONCAL,69227,-729212278,2517676,173501,733439,3
24/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1301835,-677558976,3944298,2747677,1238445,3
25/06/2020,Bucaramanga,METROLINEA,3392,-680445391,106154,70267,33354,4
25/06/2020,Pereira,MEGABUS,4501,-649004453,128221,100186,52276,4
25/06/2020,Cartagena,TRANSCARIBE,1672,-880592857,140,9543,45203,4
25/06/2020,Barranquilla,TRANSMETRO,3169,-780344617,144276,110,52,4
25/06/2020,Cali/Valle,MIO,1631,-625926606,436,308387,149213,4
25/06/2020,Bogota y Soacha,ZONAL Y DUAL,60496,-591504444,1426622,1012667,505006,4
25/06/2020,Medellin,SITVA,68536,-639658293,1901978,1498727,780939,4
25/06/2020,Bogota y Soacha,TRONCAL,69382,-728605979,2517676,173501,733439,4
25/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1298775,-678316882,3944298,2747677,1238445,4
26/06/2020,Bucaramanga,METROLINEA,341,-678806263,106154,70267,33354,5
26/06/2020,Pereira,MEGABUS,4735,-63069232,128221,100186,52276,5
26/06/2020,Cartagena,TRANSCARIBE,1745,-875342857,140,9543,45203,5
26/06/2020,Barranquilla,TRANSMETRO,3284,-772394577,144276,110,52,5
26/06/2020,Cali/Valle,MIO,16725,-616408257,436,308387,149213,5
26/06/2020,Bogota y Soacha,ZONAL Y DUAL,62139,-580411482,1426622,1012667,505006,5
26/06/2020,Medellin,SITVA,69973,-632102474,1901978,1498727,780939,5
26/06/2020,Bogota y Soacha,TRONCAL,72115,-717913223,2517676,173501,733439,5
26/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1342539,-66747733,3944298,2747677,1238445,5
27/06/2020,Bucaramanga,METROLINEA,2538,-638749342,106154,70267,33354,6
27/06/2020,Pereira,MEGABUS,4035,-597299024,128221,100186,52276,6
27/06/2020,Cartagena,TRANSCARIBE,122,-8891,140,9543,45203,6
27/06/2020,Barranquilla,TRANSMETRO,2515,-771354545,144276,110,52,6
27/06/2020,Cali/Valle,MIO,12866,-58279694,436,308387,149213,6
27/06/2020,Bogota y Soacha,ZONAL Y DUAL,49629,-509920833,1426622,1012667,505006,6
27/06/2020,Medellin,SITVA,58208,-61161439,1901978,1498727,780939,6
27/06/2020,Bogota y Soacha,TRONCAL,586,-66224748,2517676,173501,733439,6
27/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1082291,-606106904,3944298,2747677,1238445,6
28/06/2020,Bucaramanga,METROLINEA,551,-834772441,106154,70267,33354,7
28/06/2020,Pereira,MEGABUS,1961,-624971306,128221,100186,52276,7
28/06/2020,Cartagena,TRANSCARIBE,327,-927681791,140,9543,45203,7
28/06/2020,Barranquilla,TRANSMETRO,761,-930827273,144276,110,52,7
28/06/2020,Cali/Valle,MIO,5661,-620636272,436,308387,149213,7
28/06/2020,Bogota y Soacha,ZONAL Y DUAL,23654,-531607545,1426622,1012667,505006,7
28/06/2020,Medellin,SITVA,23274,-70197032,1901978,1498727,780939,7
28/06/2020,Bogota y Soacha,TRONCAL,24895,-66057709,2517676,173501,733439,7
28/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,48549,-607986628,3944298,2747677,1238445,7
29/06/2020,Bucaramanga,METROLINEA,742,-777687834,106154,70267,33354,1
29/06/2020,Pereira,MEGABUS,2247,-570223429,128221,100186,52276,1
29/06/2020,Cartagena,TRANSCARIBE,369,-918412495,140,9543,45203,1
29/06/2020,Barranquilla,TRANSMETRO,953,-913409091,144276,110,52,1
29/06/2020,Cali/Valle,MIO,607,-593198984,436,308387,149213,1
29/06/2020,Bogota y Soacha,ZONAL Y DUAL,26378,-477675513,1426622,1012667,505006,1
29/06/2020,Medellin,SITVA,24591,-685111129,1901978,1498727,780939,1
29/06/2020,Bogota y Soacha,TRONCAL,26211,-64263013,2517676,173501,733439,1
29/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,52589,-575365882,3944298,2747677,1238445,1
30/06/2020,Bucaramanga,METROLINEA,3458,-67429395,106154,70267,33354,2
30/06/2020,Pereira,MEGABUS,509,-603060341,128221,100186,52276,2
30/06/2020,Cartagena,TRANSCARIBE,1852,-8677,140,9543,45203,2
30/06/2020,Barranquilla,TRANSMETRO,3489,-758171837,144276,110,52,2
30/06/2020,Cali/Valle,MIO,1772,-593584862,436,308387,149213,2
30/06/2020,Bogota y Soacha,ZONAL Y DUAL,62318,-579200764,1426622,1012667,505006,2
30/06/2020,Medellin,SITVA,69768,-633182929,1901978,1498727,780939,2
30/06/2020,Bogota y Soacha,TRONCAL,71677,-719628852,2517676,173501,733439,2
30/06/2020,Bogota y Soacha,TRANSMILENIO/SITP,1339946,-668119569,3944298,2747677,1238445,2
1/07/2020,Bucaramanga,METROLINEA,3472,-67290917,106154,70267,33354,3
1/07/2020,Pereira,MEGABUS,5092,-602880963,128221,100186,52276,4
1/07/2020,Cartagena,TRANSCARIBE,1807,-870935714,140,9543,45203,3
1/07/2020,Barranquilla,TRANSMETRO,3475,-759162993,144276,110,52,3
1/07/2020,Cali/Valle,MIO,17546,-597571101,436,308387,149213,3
1/07/2020,Bogota y Soacha,ZONAL Y DUAL,62167,-580219037,1426622,1012667,505006,3
1/07/2020,Medellin,SITVA,71996,-621468282,1901978,1498727,780939,3
1/07/2020,Bogota y Soacha,TRONCAL,71668,-719663274,2517676,173501,733439,3
1/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1338350,-668514869,3944298,2747677,1238445,3
2/07/2020,Bucaramanga,METROLINEA,3443,-675706992,106154,70267,33354,4
2/07/2020,Pereira,MEGABUS,5009,-609346363,128221,100186,52276,5
2/07/2020,Cartagena,TRANSCARIBE,1818,-870171429,140,9543,45203,4
2/07/2020,Barranquilla,TRANSMETRO,3426,-762524606,144276,110,52,4
2/07/2020,Cali/Valle,MIO,17112,-607513761,436,308387,149213,4
2/07/2020,Bogota y Soacha,ZONAL Y DUAL,62707,-576573377,1426622,1012667,505006,4
2/07/2020,Medellin,SITVA,71726,-622886279,1901978,1498727,780939,4
2/07/2020,Bogota y Soacha,TRONCAL,71715,-719480211,2517676,173501,733439,4
2/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1344217,-667061719,3944298,2747677,1238445,4
3/07/2020,Bucaramanga,METROLINEA,3489,-671345404,106154,70267,33354,5
3/07/2020,Pereira,MEGABUS,5118,-600868812,128221,100186,52276,5
3/07/2020,Cartagena,TRANSCARIBE,2019,-855764286,140,9543,45203,5
3/07/2020,Barranquilla,TRANSMETRO,1999,-861453048,144276,110,52,5
3/07/2020,Cali/Valle,MIO,17286,-603534404,436,308387,149213,5
3/07/2020,Bogota y Soacha,ZONAL Y DUAL,63411,-57181626,1426622,1012667,505006,5
3/07/2020,Medellin,SITVA,71427,-624458853,1901978,1498727,780939,5
3/07/2020,Bogota y Soacha,TRONCAL,74062,-710299288,2517676,173501,733439,5
3/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1374733,-659503457,3944298,2747677,1238445,5
4/07/2020,Bucaramanga,METROLINEA,1778,-746979379,106154,70267,33354,6
4/07/2020,Pereira,MEGABUS,4302,-570648594,128221,100186,52276,6
4/07/2020,Cartagena,TRANSCARIBE,602,-945318182,140,9543,45203,6
4/07/2020,Barranquilla,TRANSMETRO,1888,-828381818,144276,110,52,6
4/07/2020,Cali/Valle,MIO,1286,-582988258,436,308387,149213,6
4/07/2020,Bogota y Soacha,ZONAL Y DUAL,50262,-503671987,1426622,1012667,505006,6
4/07/2020,Medellin,SITVA,59663,-601906151,1901978,1498727,780939,6
4/07/2020,Bogota y Soacha,TRONCAL,60568,-650905182,2517676,173501,733439,6
4/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1108298,-596641818,3944298,2747677,1238445,6
5/07/2020,Bucaramanga,METROLINEA,633,-810307609,106154,70267,33354,7
5/07/2020,Pereira,MEGABUS,2004,-616688346,128221,100186,52276,7
5/07/2020,Cartagena,TRANSCARIBE,237,-947503484,140,9543,45203,7
5/07/2020,Barranquilla,TRANSMETRO,808,-844557692,144276,110,52,7
5/07/2020,Cali/Valle,MIO,5725,-616347101,436,308387,149213,7
5/07/2020,Bogota y Soacha,ZONAL Y DUAL,25541,-494251553,1426622,1012667,505006,7
5/07/2020,Medellin,SITVA,24105,-691338248,1901978,1498727,780939,7
5/07/2020,Bogota y Soacha,TRONCAL,26364,-640539977,2517676,173501,733439,7
5/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,51905,-580887322,3944298,2747677,1238445,7
6/07/2020,Bucaramanga,METROLINEA,1846,-826139382,106154,70267,33354,1
6/07/2020,Pereira,MEGABUS,5102,-60210106,128221,100186,52276,1
6/07/2020,Cartagena,TRANSCARIBE,2079,-851514286,140,9543,45203,1
6/07/2020,Barranquilla,TRANSMETRO,3703,-743339156,144276,110,52,1
6/07/2020,Cali/Valle,MIO,17142,-606841743,436,308387,149213,1
6/07/2020,Bogota y Soacha,ZONAL Y DUAL,62337,-579071116,1426622,1012667,505006,1
6/07/2020,Medellin,SITVA,69842,-632792808,1901978,1498727,780939,1
6/07/2020,Bogota y Soacha,TRONCAL,73126,-713962113,2517676,173501,733439,1
6/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1354625,-664483846,3944298,2747677,1238445,1
7/07/2020,Bucaramanga,METROLINEA,3447,-675264239,106154,70267,33354,2
7/07/2020,Pereira,MEGABUS,5022,-608301292,128221,100186,52276,2
7/07/2020,Cartagena,TRANSCARIBE,1915,-8632,140,9543,45203,2
7/07/2020,Barranquilla,TRANSMETRO,3528,-75549641,144276,110,52,2
7/07/2020,Cali/Valle,MIO,16983,-610488532,436,308387,149213,2
7/07/2020,Bogota y Soacha,ZONAL Y DUAL,63412,-571811533,1426622,1012667,505006,2
7/07/2020,Medellin,SITVA,70963,-626898418,1901978,1498727,780939,2
7/07/2020,Bogota y Soacha,TRONCAL,7401,-710503474,2517676,173501,733439,2
7/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1374218,-659631013,3944298,2747677,1238445,2
8/07/2020,Bucaramanga,METROLINEA,3267,-692267837,106154,70267,33354,3
8/07/2020,Pereira,MEGABUS,4862,-620810944,128221,100186,52276,3
8/07/2020,Cartagena,TRANSCARIBE,1859,-8672,140,9543,45203,3
8/07/2020,Barranquilla,TRANSMETRO,3512,-756577671,144276,110,52,3
8/07/2020,Cali/Valle,MIO,1706,-608727064,436,308387,149213,3
8/07/2020,Bogota y Soacha,ZONAL Y DUAL,6226,-579589706,1426622,1012667,505006,3
8/07/2020,Medellin,SITVA,70183,-630999938,1901978,1498727,780939,3
8/07/2020,Bogota y Soacha,TRONCAL,72429,-716684979,2517676,173501,733439,3
8/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1346896,-666398179,3944298,2747677,1238445,3
9/07/2020,Bucaramanga,METROLINEA,355,-665580195,106154,70267,33354,4
9/07/2020,Pereira,MEGABUS,4829,-623369027,128221,100186,52276,4
9/07/2020,Cartagena,TRANSCARIBE,1869,-866507143,140,9543,45203,4
9/07/2020,Barranquilla,TRANSMETRO,3434,-761977044,144276,110,52,4
9/07/2020,Cali/Valle,MIO,16598,-619321101,436,308387,149213,4
9/07/2020,Bogota y Soacha,ZONAL Y DUAL,616,-584048364,1426622,1012667,505006,4
9/07/2020,Medellin,SITVA,70187,-630979959,1901978,1498727,780939,4
9/07/2020,Bogota y Soacha,TRONCAL,71522,-720234759,2517676,173501,733439,4
9/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1331218,-670281337,3944298,2747677,1238445,4
10/07/2020,Bucaramanga,METROLINEA,3437,-676196846,106154,70267,33354,5
10/07/2020,Pereira,MEGABUS,5078,-603980627,128221,100186,52276,5
10/07/2020,Cartagena,TRANSCARIBE,1952,-860542857,140,9543,45203,5
10/07/2020,Barranquilla,TRANSMETRO,3611,-749736616,144276,110,52,5
10/07/2020,Cali/Valle,MIO,16349,-625025229,436,308387,149213,5
10/07/2020,Bogota y Soacha,ZONAL Y DUAL,62993,-574639469,1426622,1012667,505006,5
10/07/2020,Medellin,SITVA,70127,-631296471,1901978,1498727,780939,5
10/07/2020,Bogota y Soacha,TRONCAL,74175,-709855322,2517676,173501,733439,5
10/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1371687,-660257896,3944298,2747677,1238445,5
11/07/2020,Bucaramanga,METROLINEA,2664,-620846201,106154,70267,33354,6
11/07/2020,Pereira,MEGABUS,4363,-564559919,128221,100186,52276,6
11/07/2020,Cartagena,TRANSCARIBE,1269,-8846,140,9543,45203,6
11/07/2020,Barranquilla,TRANSMETRO,2022,-816209091,144276,110,52,6
11/07/2020,Cali/Valle,MIO,12511,-594318178,436,308387,149213,6
11/07/2020,Bogota y Soacha,ZONAL Y DUAL,50603,-500300691,1426622,1012667,505006,6
11/07/2020,Medellin,SITVA,57197,-618365453,1901978,1498727,780939,6
11/07/2020,Bogota y Soacha,TRONCAL,61884,-643320211,2517676,173501,733439,6
11/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1124872,-590609813,3944298,2747677,1238445,6
12/07/2020,Bucaramanga,METROLINEA,67,-799214487,106154,70267,33354,7
12/07/2020,Pereira,MEGABUS,2206,-578066417,128221,100186,52276,7
12/07/2020,Cartagena,TRANSCARIBE,385,-914762295,140,9543,45203,7
12/07/2020,Barranquilla,TRANSMETRO,899,-827096154,144276,110,52,7
12/07/2020,Cali/Valle,MIO,5557,-627559261,436,308387,149213,7
12/07/2020,Bogota y Soacha,ZONAL Y DUAL,26467,-475899296,1426622,1012667,505006,7
12/07/2020,Medellin,SITVA,23846,-694653488,1901978,1498727,780939,7
12/07/2020,Bogota y Soacha,TRONCAL,2931,-600381218,2517676,173501,733439,7
12/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,55777,-549620694,3944298,2747677,1238445,7
13/07/2020,Bucaramanga,METROLINEA,3496,-670676564,106154,70267,33354,1
13/07/2020,Pereira,MEGABUS,4881,-619329127,128221,100186,52276,1
13/07/2020,Cartagena,TRANSCARIBE,196,-859971429,140,9543,45203,1
13/07/2020,Barranquilla,TRANSMETRO,3398,-764458399,144276,110,52,1
13/07/2020,Cali/Valle,MIO,16053,-631802752,436,308387,149213,1
13/07/2020,Bogota y Soacha,ZONAL Y DUAL,52033,-648646568,1426622,1012667,505006,1
13/07/2020,Medellin,SITVA,62105,-673471512,1901978,1498727,780939,1
13/07/2020,Bogota y Soacha,TRONCAL,53794,-789579647,2517676,173501,733439,1
13/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1058272,-737885133,3944298,2747677,1238445,1
14/07/2020,Bucaramanga,METROLINEA,3337,-685635963,106154,70267,33354,2
14/07/2020,Pereira,MEGABUS,4798,-625810125,128221,100186,52276,2
14/07/2020,Cartagena,TRANSCARIBE,1878,-865885714,140,9543,45203,2
14/07/2020,Barranquilla,TRANSMETRO,3334,-768915135,144276,110,52,2
14/07/2020,Cali/Valle,MIO,16679,-617458716,436,308387,149213,2
14/07/2020,Bogota y Soacha,ZONAL Y DUAL,52994,-642157442,1426622,1012667,505006,2
14/07/2020,Medellin,SITVA,62023,-673903168,1901978,1498727,780939,2
14/07/2020,Bogota y Soacha,TRONCAL,53857,-789332434,2517676,173501,733439,2
14/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1068514,-735348375,3944298,2747677,1238445,2
15/07/2020,Bucaramanga,METROLINEA,3333,-686069296,106154,70267,33354,3
15/07/2020,Pereira,MEGABUS,4765,-628407203,128221,100186,52276,3
15/07/2020,Cartagena,TRANSCARIBE,1977,-858764286,140,9543,45203,3
15/07/2020,Barranquilla,TRANSMETRO,3117,-783990407,144276,110,52,3
15/07/2020,Cali/Valle,MIO,16558,-620231651,436,308387,149213,3
15/07/2020,Bogota y Soacha,ZONAL Y DUAL,53343,-639802855,1426622,1012667,505006,3
15/07/2020,Medellin,SITVA,62766,-669998286,1901978,1498727,780939,3
15/07/2020,Bogota y Soacha,TRONCAL,55173,-784185156,2517676,173501,733439,3
15/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1085160,-731225461,3944298,2747677,1238445,3
16/07/2020,Bucaramanga,METROLINEA,3174,-700981593,106154,70267,33354,4
16/07/2020,Pereira,MEGABUS,4883,-61914195,128221,100186,52276,4
16/07/2020,Cartagena,TRANSCARIBE,1869,-866478571,140,9543,45203,4
16/07/2020,Barranquilla,TRANSMETRO,2047,-858091436,144276,110,52,4
16/07/2020,Cali/Valle,MIO,16334,-625373853,436,308387,149213,4
16/07/2020,Bogota y Soacha,ZONAL Y DUAL,53873,-636225395,1426622,1012667,505006,4
16/07/2020,Medellin,SITVA,65827,-653900308,1901978,1498727,780939,4
16/07/2020,Bogota y Soacha,TRONCAL,5569,-782163249,2517676,173501,733439,4
16/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1095627,-728632974,3944298,2747677,1238445,4
17/07/2020,Bucaramanga,METROLINEA,3128,-705352601,106154,70267,33354,5
17/07/2020,Pereira,MEGABUS,5013,-609034402,128221,100186,52276,5
17/07/2020,Cartagena,TRANSCARIBE,1938,-861607143,140,9543,45203,5
17/07/2020,Barranquilla,TRANSMETRO,3556,-753548754,144276,110,52,5
17/07/2020,Cali/Valle,MIO,16138,-629864679,436,308387,149213,5
17/07/2020,Bogota y Soacha,ZONAL Y DUAL,557,-623889303,1426622,1012667,505006,5
17/07/2020,Medellin,SITVA,28128,-852109751,1901978,1498727,780939,5
17/07/2020,Bogota y Soacha,TRONCAL,58288,-771999732,2517676,173501,733439,5
17/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,1139879,-717672553,3944298,2747677,1238445,5
18/07/2020,Bucaramanga,METROLINEA,2173,-690779456,106154,70267,33354,6
18/07/2020,Pereira,MEGABUS,4407,-560128162,128221,100186,52276,6
18/07/2020,Cartagena,TRANSCARIBE,1226,-888590909,140,9543,45203,6
18/07/2020,Barranquilla,TRANSMETRO,2787,-746654545,144276,110,52,6
18/07/2020,Cali/Valle,MIO,11634,-622743501,436,308387,149213,6
18/07/2020,Bogota y Soacha,ZONAL Y DUAL,44368,-561870783,1426622,1012667,505006,6
18/07/2020,Medellin,SITVA,21249,-858218341,1901978,1498727,780939,6
18/07/2020,Bogota y Soacha,TRONCAL,45135,-739855678,2517676,173501,733439,6
18/07/2020,Bogota y Soacha,TRANSMILENIO/SITP,89503,-674258656,3944298,2747677,1238445,6
19/07/2020,Bucaramanga,METROLINEA,658,-802782275,106154,70267,33354,7
19/07/2020,Pereira,MEGABUS,2126,-593388936,128221,100186,52276,7
19/07/2020,Cartagena,TRANSCARIBE,419,-907417649,140,9543,45203,7
19/07/2020,Barranquilla,TRANSMETRO,1162,-776519231,144276,110,52,7
19/07/2020,Cali/Valle,MIO,4668,-687158626,436,308387,149213,7
19/07/2020,Bogota y Soacha,ZONAL Y DUAL,20867,-586791048,1426622,1012667,505006,7
19/07/2020,Medellin,SITVA,9141,-882944763,1901978,1498727,780939,7
