Fecha;Ciudad;Sistema;Pasajeros/dia;Variacion Transmilenio;Pasajeros dia tipico laboral;Pasajeros dia sabado;Pasajeros dia festivo;DiaSemana
6/04/2020;Bucaramanga;METROLINEA;20,673;-0,80525463;106,154;70,267;33,354;1
6/04/2020;Medellin;SITVA;267,3;-0,859462097;1,901,978;1,498,727;780,939;1
6/04/2020;Pereira;MEGABUS;21,129;-0,8352142;128,221;100,186;52,276;1
7/04/2020;Bogota;TRANSMILENIO/SITP;610,591;-0,841818303;3,860,061;2,499,019;1,188,607;2
7/04/2020;Cartagena;TRANSCARIBE;4,207;-0,96995;140;95,43;45,203;2
7/04/2020;Barranquilla;TRANSMETRO;27,246;-0,811153622;144,276;110;52;2
7/04/2020;Bucaramanga;METROLINEA;19,44;-0,816869831;106,154;70,267;33,354;2
7/04/2020;Medellin;SITVA;266,043;-0,860122988;1,901,978;1,498,727;780,939;2
7/04/2020;Pereira;MEGABUS;22,593;-0,823796414;128,221;100,186;52,276;2
8/04/2020;Bogota;TRANSMILENIO/SITP;675,671;-0,824958466;3,860,061;2,499,019;1,188,607;3
8/04/2020;Cartagena;TRANSCARIBE;3,848;-0,972514286;140;95,43;45,203;3
8/04/2020;Barranquilla;TRANSMETRO;27,486;-0,809490144;144,276;110;52;3
8/04/2020;Bucaramanga;METROLINEA;22,754;-0,785651035;106,154;70,267;33,354;3
8/04/2020;Medellin;SITVA;272,9;-0,856517794;1,901,978;1,498,727;780,939;3
8/04/2020;Pereira;MEGABUS;21,881;-0,829349327;128,221;100,186;52,276;3
9/04/2020;Bogota;TRANSMILENIO/SITP;285,24;-0,926104795;3,860,061;2,499,019;1,188,607;4
9/04/2020;Cartagena;TRANSCARIBE;1,231;-0,991207143;140;95,43;45,203;4
9/04/2020;Barranquilla;TRANSMETRO;12,641;-0,91238321;144,276;110;52;4
9/04/2020;Bucaramanga;METROLINEA;10,874;-0,897563917;106,154;70,267;33,354;4
9/04/2020;Medellin;SITVA;125,517;-0,934007123;1,901,978;1,498,727;780,939;4
9/04/2020;Pereira;MEGABUS;10,649;-0,916948082;128,221;100,186;52,276;4
10/04/2020;Bogota;TRANSMILENIO/SITP;224,445;-0,941854546;3,860,061;2,499,019;1,188,607;5
10/04/2020;Cartagena;TRANSCARIBE;1,207;-0,991378571;140;95,43;45,203;5
10/04/2020;Barranquilla;TRANSMETRO;9,664;-0,933017272;144,276;110;52;5
10/04/2020;Bucaramanga;METROLINEA;7,107;-0,933050097;106,154;70,267;33,354;5
10/04/2020;Medellin;SITVA;97,623;-0,948672908;1,901,978;1,498,727;780,939;5
10/04/2020;Pereira;MEGABUS;8,228;-0,935829544;128,221;100,186;52,276;5
11/04/2020;Bogota;TRANSMILENIO/SITP;396,985;-0,841143665;3,860,061;2,499,019;1,188,607;6
11/04/2020;Cartagena;TRANSCARIBE;2,899;-0,969621712;140;95,43;45,203;6
11/04/2020;Barranquilla;TRANSMETRO;17,047;-0,845027273;144,276;110;52;6
11/04/2020;Bucaramanga;METROLINEA;7,271;-0,896523261;106,154;70,267;33,354;6
11/04/2020;Medellin;SITVA;184,788;-0,876703362;1,901,978;1,498,727;780,939;6
11/04/2020;Pereira;MEGABUS;13,826;-0,861996686;128,221;100,186;52,276;6
12/04/2020;Bogota;TRANSMILENIO/SITP;249,157;-0,79037899;3,860,061;2,499,019;1,188,607;7
12/04/2020;Cartagena;TRANSCARIBE;1,067;-0,976395372;140;95,43;45,203;7
12/04/2020;Barranquilla;TRANSMETRO;9,786;-0,811807692;144,276;110;52;7
12/04/2020;Bucaramanga;METROLINEA;4,614;-0,861665767;106,154;70,267;33,354;7
12/04/2020;Medellin;SITVA;100,824;-0,870893885;1,901,978;1,498,727;780,939;7
12/04/2020;Pereira;MEGABUS;6,637;-0,873039253;128,221;100,186;52,276;7
13/04/2020;Bogota;TRANSMILENIO/SITP;635,816;-0,835283432;3,860,061;2,499,019;1,188,607;1
13/04/2020;Cartagena;TRANSCARIBE;3,75;-0,973214286;140;95,43;45,203;1
13/04/2020;Barranquilla;TRANSMETRO;25,367;-0,824177271;144,276;110;52;1
13/04/2020;Bucaramanga;METROLINEA;23,062;-0,78274959;106,154;70,267;33,354;1
13/04/2020;Medellin;SITVA;289,735;-0,847666482;1,901,978;1,498,727;780,939;1
13/04/2020;Pereira;MEGABUS;22,915;-0,821285125;128,221;100,186;52,276;1
14/04/2020;Bogota;TRANSMILENIO/SITP;700,872;-0,818429812;3,860,061;2,499,019;1,188,607;2
14/04/2020;Cartagena;TRANSCARIBE;3,842;-0,972557143;140;95,43;45,203;2
14/04/2020;Barranquilla;TRANSMETRO;25,603;-0,822541518;144,276;110;52;2
14/04/2020;Bucaramanga;METROLINEA;24,469;-0,769495262;106,154;70,267;33,354;2
14/04/2020;Medellin;SITVA;283,015;-0,851199646;1,901,978;1,498,727;780,939;2
14/04/2020;Pereira;MEGABUS;23,119;-0,819694122;128,221;100,186;52,276;2
15/04/2020;Bogota;TRANSMILENIO/SITP;657,841;-0,829577564;3,860,061;2,499,019;1,188,607;3
15/04/2020;Cartagena;TRANSCARIBE;4,019;-0,971292857;140;95,43;45,203;3
15/04/2020;Barranquilla;TRANSMETRO;27,483;-0,809510937;144,276;110;52;3
15/04/2020;Bucaramanga;METROLINEA;25,066;-0,763871357;106,154;70,267;33,354;3
15/04/2020;Medellin;SITVA;294,247;-0,845294215;1,901,978;1,498,727;780,939;3
15/04/2020;Pereira;MEGABUS;21,462;-0,832617122;128,221;100,186;52,276;3
16/04/2020;Bogota;TRANSMILENIO/SITP;681,298;-0,823500717;3,860,061;2,499,019;1,188,607;4
16/04/2020;Cartagena;TRANSCARIBE;3,682;-0,9737;140;95,43;45,203;4
16/04/2020;Barranquilla;TRANSMETRO;27,5;-0,809393108;144,276;110;52;4
16/04/2020;Bucaramanga;METROLINEA;24,711;-0,767215555;106,154;70,267;33,354;4
16/04/2020;Medellin;SITVA;300,68;-0,841911946;1,901,978;1,498,727;780,939;4
16/04/2020;Pereira;MEGABUS;22,144;-0,82729818;128,221;100,186;52,276;4
17/04/2020;Bogota;TRANSMILENIO/SITP;648,009;-0,832124674;3,860,061;2,499,019;1,188,607;5
17/04/2020;Cartagena;TRANSCARIBE;3,343;-0,976121429;140;95,43;45,203;5
17/04/2020;Barranquilla;TRANSMETRO;27,72;-0,807868253;144,276;110;52;5
17/04/2020;Bucaramanga;METROLINEA;21,76;-0,79501479;106,154;70,267;33,354;5
17/04/2020;Medellin;SITVA;303,514;-0,840421919;1,901,978;1,498,727;780,939;5
17/04/2020;Pereira;MEGABUS;22,618;-0,823601438;128,221;100,186;52,276;5
18/04/2020;Bogota;TRANSMILENIO/SITP;483,085;-0,806690145;3,860,061;2,499,019;1,188,607;6
18/04/2020;Cartagena;TRANSCARIBE;2,58;-0,972964477;140;95,43;45,203;6
18/04/2020;Barranquilla;TRANSMETRO;21,377;-0,805663636;144,276;110;52;6
18/04/2020;Bucaramanga;METROLINEA;9,988;-0,857856462;106,154;70,267;33,354;6
18/04/2020;Medellin;SITVA;240,279;-0,83967794;1,901,978;1,498,727;780,939;6
18/04/2020;Pereira;MEGABUS;17,259;-0,827730421;128,221;100,186;52,276;6
19/04/2020;Bogota;TRANSMILENIO/SITP;266,188;-0,776050452;3,860,061;2,499,019;1,188,607;7
19/04/2020;Cartagena;TRANSCARIBE;1,167;-0,974183129;140;95,43;45,203;7
19/04/2020;Barranquilla;TRANSMETRO;10,29;-0,802115385;144,276;110;52;7
19/04/2020;Bucaramanga;METROLINEA;5,317;-0,840588835;106,154;70,267;33,354;7
19/04/2020;Medellin;SITVA;114,04;-0,853970669;1,901,978;1,498,727;780,939;7
19/04/2020;Pereira;MEGABUS;7,614;-0,854349989;128,221;100,186;52,276;7
20/04/2020;Bogota;TRANSMILENIO/SITP;678,199;-0,824303554;3,860,061;2,499,019;1,188,607;1
20/04/2020;Cartagena;TRANSCARIBE;3,818;-0,972728571;140;95,43;45,203;1
20/04/2020;Barranquilla;TRANSMETRO;27,231;-0,81125759;144,276;110;52;1
20/04/2020;Bucaramanga;METROLINEA;24,678;-0,767526424;106,154;70,267;33,354;1
20/04/2020;Medellin;SITVA;309,599;-0,837222618;1,901,978;1,498,727;780,939;1
20/04/2020;Pereira;MEGABUS;21,388;-0,833194251;128,221;100,186;52,276;1
21/04/2020;Bogota;TRANSMILENIO/SITP;667,264;-0,827136411;3,860,061;2,499,019;1,188,607;2
21/04/2020;Cartagena;TRANSCARIBE;3,377;-0,975878571;140;95,43;45,203;2
21/04/2020;Barranquilla;TRANSMETRO;25,854;-0,820801797;144,276;110;52;2
21/04/2020;Bucaramanga;METROLINEA;23,881;-0,775034384;106,154;70,267;33,354;2
21/04/2020;Medellin;SITVA;307,803;-0,838166898;1,901,978;1,498,727;780,939;2
21/04/2020;Pereira;MEGABUS;21,308;-0,833818173;128,221;100,186;52,276;2
22/04/2020;Bogota;TRANSMILENIO/SITP;676,004;-0,824872198;3,860,061;2,499,019;1,188,607;3
22/04/2020;Cartagena;TRANSCARIBE;3,578;-0,974442857;140;95,43;45,203;3
22/04/2020;Barranquilla;TRANSMETRO;28,63;-0,801560897;144,276;110;52;3
22/04/2020;Bucaramanga;METROLINEA;24,17;-0,772311924;106,154;70,267;33,354;3
22/04/2020;Medellin;SITVA;314,798;-0,834489148;1,901,978;1,498,727;780,939;3
22/04/2020;Pereira;MEGABUS;21;-0,836220276;128,221;100,186;52,276;3
23/04/2020;Bogota;TRANSMILENIO/SITP;672,443;-0,825794722;3,860,061;2,499,019;1,188,607;4
23/04/2020;Cartagena;TRANSCARIBE;3,499;-0,975007143;140;95,43;45,203;4
23/04/2020;Barranquilla;TRANSMETRO;27,299;-0,810786271;144,276;110;52;4
23/04/2020;Bucaramanga;METROLINEA;24,735;-0,766989468;106,154;70,267;33,354;4
23/04/2020;Medellin;SITVA;319,274;-0,832135808;1,901,978;1,498,727;780,939;4
23/04/2020;Pereira;MEGABUS;21;-0,836220276;128,221;100,186;52,276;4
24/04/2020;Bogota;TRANSMILENIO/SITP;710,189;-0,81601612;3,860,061;2,499,019;1,188,607;5
24/04/2020;Cartagena;TRANSCARIBE;3,878;-0,9723;140;95,43;45,203;5
24/04/2020;Barranquilla;TRANSMETRO;28,274;-0,80402839;144,276;110;52;5
24/04/2020;Bucaramanga;METROLINEA;24,917;-0,765274978;106,154;70,267;33,354;5
24/04/2020;Medellin;SITVA;327,092;-0,82802535;1,901,978;1,498,727;780,939;5
24/04/2020;Pereira;MEGABUS;20,444;-0,840556539;128,221;100,186;52,276;5
25/04/2020;Bogota;TRANSMILENIO/SITP;508,099;-0,796680617;3,860,061;2,499,019;1,188,607;6
25/04/2020;Cartagena;TRANSCARIBE;2,63;-0,972440532;140;95,43;45,203;6
25/04/2020;Barranquilla;TRANSMETRO;22,68;-0,793818182;144,276;110;52;6
25/04/2020;Bucaramanga;METROLINEA;9,536;-0,864289069;106,154;70,267;33,354;6
25/04/2020;Medellin;SITVA;256,541;-0,828827398;1,901,978;1,498,727;780,939;6
25/04/2020;Pereira;MEGABUS;14,5;-0,855269199;128,221;100,186;52,276;6
26/04/2020;Bogota;TRANSMILENIO/SITP;318,247;-0,732252124;3,860,061;2,499,019;1,188,607;7
26/04/2020;Cartagena;TRANSCARIBE;1,206;-0,973320355;140;95,43;45,203;7
26/04/2020;Barranquilla;TRANSMETRO;10,436;-0,799307692;144,276;110;52;7
26/04/2020;Bucaramanga;METROLINEA;5,445;-0,836751214;106,154;70,267;33,354;7
26/04/2020;Medellin;SITVA;124,874;-0,840097626;1,901,978;1,498,727;780,939;7
26/04/2020;Pereira;MEGABUS;7;-0,86609534;128,221;100,186;52,276;7
27/04/2020;Bogota;TRANSMILENIO/SITP;736,623;-0,809168042;3,860,061;2,499,019;1,188,607;1
27/04/2020;Cartagena;TRANSCARIBE;4,963;-0,96455;140;95,43;45,203;1
27/04/2020;Barranquilla;TRANSMETRO;27,835;-0,807071169;144,276;110;52;1
27/04/2020;Bucaramanga;METROLINEA;26,324;-0,752020649;106,154;70,267;33,354;1
27/04/2020;Medellin;SITVA;346,115;-0,818023657;1,901,978;1,498,727;780,939;1
27/04/2020;Pereira;MEGABUS;24,349;-0,810101309;128,221;100,186;52,276;1
28/04/2020;Bogota;TRANSMILENIO/SITP;773,559;-0,799599281;3,860,061;2,499,019;1,188,607;2
28/04/2020;Cartagena;TRANSCARIBE;5,571;-0,960207143;140;95,43;45,203;2
28/04/2020;Barranquilla;TRANSMETRO;27,659;-0,808291053;144,276;110;52;2
28/04/2020;Bucaramanga;METROLINEA;26,151;-0,753650357;106,154;70,267;33,354;2
28/04/2020;Medellin;SITVA;357,491;-0,812042516;1,901,978;1,498,727;780,939;2
28/04/2020;Pereira;MEGABUS;25,741;-0,799245053;128,221;100,186;52,276;2
29/04/2020;Bogota;TRANSMILENIO/SITP;733,746;-0,809913367;3,860,061;2,499,019;1,188,607;3
29/04/2020;Cartagena;TRANSCARIBE;5,652;-0,959628571;140;95,43;45,203;3
29/04/2020;Barranquilla;TRANSMETRO;27,899;-0,806627575;144,276;110;52;3
29/04/2020;Bucaramanga;METROLINEA;23,519;-0,778444524;106,154;70,267;33,354;3
29/04/2020;Medellin;SITVA;369,011;-0,805985663;1,901,978;1,498,727;780,939;3
29/04/2020;Pereira;MEGABUS;25,5;-0,801124621;128,221;100,186;52,276;3
30/04/2020;Bogota;TRANSMILENIO/SITP;794,831;-0,794088487;3,860,061;2,499,019;1,188,607;4
30/04/2020;Cartagena;TRANSCARIBE;6,216;-0,9556;140;95,43;45,203;4
30/04/2020;Barranquilla;TRANSMETRO;28,442;-0,802863955;144,276;110;52;4
30/04/2020;Bucaramanga;METROLINEA;25,764;-0,757296004;106,154;70,267;33,354;4
30/04/2020;Medellin;SITVA;386,074;-0,797014477;1,901,978;1,498,727;780,939;4
30/04/2020;Pereira;MEGABUS;26,689;-0,791851569;128,221;100,186;52,276;4
1/05/2020;Bogota;TRANSMILENIO/SITP;371,939;-0,903644269;3,860,061;2,499,019;1,188,607;5
1/05/2020;Cartagena;TRANSCARIBE;1,171;-0,991635714;140;95,43;45,203;5
1/05/2020;Barranquilla;TRANSMETRO;14,124;-0,9021043;144,276;110;52;5
1/05/2020;Bucaramanga;METROLINEA;9,995;-0,905844339;106,154;70,267;33,354;5
1/05/2020;Medellin;SITVA;179,935;-0,905395856;1,901,978;1,498,727;780,939;5
1/05/2020;Pereira;MEGABUS;16,669;-0,869997894;128,221;100,186;52,276;5
2/05/2020;Bogota;TRANSMILENIO/SITP;681,702;-0,727212158;3,860,061;2,499,019;1,188,607;6
2/05/2020;Cartagena;TRANSCARIBE;3,715;-0,961070942;140;95,43;45,203;6
2/05/2020;Barranquilla;TRANSMETRO;7,543;-0,931427273;144,276;110;52;6
2/05/2020;Bucaramanga;METROLINEA;10,359;-0,852576601;106,154;70,267;33,354;6
2/05/2020;Medellin;SITVA;290,454;-0,806199528;1,901,978;1,498,727;780,939;6
2/05/2020;Pereira;MEGABUS;23,757;-0,76287106;128,221;100,186;52,276;6
3/05/2020;Bogota;TRANSMILENIO/SITP;278,549;-0,765650884;3,860,061;2,499,019;1,188,607;7
3/05/2020;Cartagena;TRANSCARIBE;1,085;-0,975997168;140;95,43;45,203;7
3/05/2020;Barranquilla;TRANSMETRO;0;-1;144,276;110;52;7
3/05/2020;Bucaramanga;METROLINEA;5,587;-0,832493854;106,154;70,267;33,354;7
3/05/2020;Medellin;SITVA;;-1;1,901,978;1,498,727;780,939;7
3/05/2020;Pereira;MEGABUS;10,803;-0,793346851;128,221;100,186;52,276;7
4/05/2020;Bogota;TRANSMILENIO/SITP;798,976;-0,79301467;3,860,061;2,499,019;1,188,607;1
4/05/2020;Cartagena;TRANSCARIBE;6,379;-0,954435714;140;95,43;45,203;1
4/05/2020;Barranquilla;TRANSMETRO;0;-1;144,276;110;52;1
4/05/2020;Bucaramanga;METROLINEA;28,479;-0,731719954;106,154;70,267;33,354;1
4/05/2020;Medellin;SITVA;414,272;-0,782188858;1,901,978;1,498,727;780,939;1
4/05/2020;Pereira;MEGABUS;31,155;-0,757021081;128,221;100,186;52,276;1
5/05/2020;Bogota;TRANSMILENIO/SITP;823,431;-0,786679278;3,860,061;2,499,019;1,188,607;2
5/05/2020;Cartagena;TRANSCARIBE;6,168;-0,955942857;140;95,43;45,203;2
5/05/2020;Barranquilla;TRANSMETRO;23,034;-0,840347667;144,276;110;52;2
5/05/2020;Bucaramanga;METROLINEA;27,741;-0,738672118;106,154;70,267;33,354;2
5/05/2020;Medellin;SITVA;422,635;-0,777791857;1,901,978;1,498,727;780,939;2
5/05/2020;Pereira;MEGABUS;30,831;-0,759547968;128,221;100,186;52,276;2
6/05/2020;Bogota;TRANSMILENIO/SITP;830,42;-0,784868685;3,860,061;2,499,019;1,188,607;3
6/05/2020;Cartagena;TRANSCARIBE;6,276;-0,955171429;140;95,43;45,203;3
6/05/2020;Barranquilla;TRANSMETRO;25,101;-0,82602096;144,276;110;52;3
6/05/2020;Bucaramanga;METROLINEA;29,744;-0,719803305;106,154;70,267;33,354;3
6/05/2020;Medellin;SITVA;435,272;-0,771147721;1,901,978;1,498,727;780,939;3
6/05/2020;Pereira;MEGABUS;30,088;-0,765342651;128,221;100,186;52,276;3
7/05/2020;Bogota;TRANSMILENIO/SITP;821,653;-0,787139892;3,860,061;2,499,019;1,188,607;4
7/05/2020;Cartagena;TRANSCARIBE;6,508;-0,953514286;140;95,43;45,203;4
7/05/2020;Barranquilla;TRANSMETRO;21,783;-0,849018548;144,276;110;52;4
7/05/2020;Bucaramanga;METROLINEA;29,378;-0,723251126;106,154;70,267;33,354;4
7/05/2020;Medellin;SITVA;440,12;-0,768598796;1,901,978;1,498,727;780,939;4
7/05/2020;Pereira;MEGABUS;30,079;-0,765412842;128,221;100,186;52,276;4
8/05/2020;Bogota;TRANSMILENIO/SITP;879,193;-0,772233392;3,860,061;2,499,019;1,188,607;5
8/05/2020;Cartagena;TRANSCARIBE;6,087;-0,956521429;140;95,43;45,203;5
8/05/2020;Barranquilla;TRANSMETRO;23,564;-0,836674152;144,276;110;52;5
8/05/2020;Bucaramanga;METROLINEA;28,36;-0,732840967;106,154;70,267;33,354;5
8/05/2020;Medellin;SITVA;452,528;-0,762075061;1,901,978;1,498,727;780,939;5
8/05/2020;Pereira;MEGABUS;30,15;-0,76485911;128,221;100,186;52,276;5
9/05/2020;Bogota;TRANSMILENIO/SITP;628,444;-0,748523721;3,860,061;2,499,019;1,188,607;6
9/05/2020;Cartagena;TRANSCARIBE;3,898;-0,959153306;140;95,43;45,203;6
9/05/2020;Barranquilla;TRANSMETRO;13,669;-0,875736364;144,276;110;52;6
9/05/2020;Bucaramanga;METROLINEA;10,993;-0,843553873;106,154;70,267;33,354;6
9/05/2020;Medellin;SITVA;351,495;-0,765470963;1,901,978;1,498,727;780,939;6
9/05/2020;Pereira;MEGABUS;25,737;-0,743107819;128,221;100,186;52,276;6
10/05/2020;Bogota;TRANSMILENIO/SITP;323,99;-0,727420417;3,860,061;2,499,019;1,188,607;7
10/05/2020;Cartagena;TRANSCARIBE;991;-0,978076676;140;95,43;45,203;7
10/05/2020;Barranquilla;TRANSMETRO;6,663;-0,871865385;144,276;110;52;7
10/05/2020;Bucaramanga;METROLINEA;5,607;-0,831894226;106,154;70,267;33,354;7
10/05/2020;Medellin;SITVA;132,016;-0,830952225;1,901,978;1,498,727;780,939;7
10/05/2020;Pereira;MEGABUS;10,976;-0,790037493;128,221;100,186;52,276;7
11/05/2020;Bogota;TRANSMILENIO/SITP;896,108;-0,767851337;3,860,061;2,499,019;1,188,607;1
11/05/2020;Cartagena;TRANSCARIBE;8,516;-0,939171429;140;95,43;45,203;1
11/05/2020;Barranquilla;TRANSMETRO;26,354;-0,817336217;144,276;110;52;1
11/05/2020;Bucaramanga;METROLINEA;31,09;-0,707123613;106,154;70,267;33,354;1
11/05/2020;Medellin;SITVA;455,541;-0,760490921;1,901,978;1,498,727;780,939;1
11/05/2020;Pereira;MEGABUS;28,886;-0,77471709;128,221;100,186;52,276;1
12/05/2020;Bogota;TRANSMILENIO/SITP;929,228;-0,759271162;3,860,061;2,499,019;1,188,607;2
12/05/2020;Cartagena;TRANSCARIBE;9,592;-0,931485714;140;95,43;45,203;2
12/05/2020;Barranquilla;TRANSMETRO;26,989;-0,81293493;144,276;110;52;2
12/05/2020;Bucaramanga;METROLINEA;31,118;-0,706859845;106,154;70,267;33,354;2
12/05/2020;Medellin;SITVA;470,031;-0,752872536;1,901,978;1,498,727;780,939;2
12/05/2020;Pereira;MEGABUS;31,92;-0,751054819;128,221;100,186;52,276;2
13/05/2020;Bogota;TRANSMILENIO/SITP;931,933;-0,758570396;3,860,061;2,499,019;1,188,607;3
13/05/2020;Cartagena;TRANSCARIBE;10,075;-0,928035714;140;95,43;45,203;3
13/05/2020;Barranquilla;TRANSMETRO;27,819;-0,807182068;144,276;110;52;3
13/05/2020;Bucaramanga;METROLINEA;29,962;-0,717749684;106,154;70,267;33,354;3
13/05/2020;Medellin;SITVA;480,554;-0,747339875;1,901,978;1,498,727;780,939;3
13/05/2020;Pereira;MEGABUS;30,656;-0,760912799;128,221;100,186;52,276;3
14/05/2020;Bogota;TRANSMILENIO/SITP;916,93;-0,762457122;3,860,061;2,499,019;1,188,607;4
14/05/2020;Cartagena;TRANSCARIBE;10,136;-0,9276;140;95,43;45,203;4
14/05/2020;Barranquilla;TRANSMETRO;27,606;-0,808658405;144,276;110;52;4
14/05/2020;Bucaramanga;METROLINEA;27,231;-0,743476459;106,154;70,267;33,354;4
14/05/2020;Medellin;SITVA;485,943;-0,744506508;1,901,978;1,498,727;780,939;4
14/05/2020;Pereira;MEGABUS;30,26;-0,764001217;128,221;100,186;52,276;4
15/05/2020;Bogota;TRANSMILENIO/SITP;957,727;-0,75188812;3,860,061;2,499,019;1,188,607;5
15/05/2020;Cartagena;TRANSCARIBE;10,629;-0,92407857;140;95,43;45,203;5
15/05/2020;Barranquilla;TRANSMETRO;30,509;-0,7885375;144,276;110;52;5
15/05/2020;Bucaramanga;METROLINEA;28,11;0,73519604;106,154;70,267;33,354;5
15/05/2020;Medellin;SITVA;496,78;0,73880876;1,901,978;1,498,727;780,939;5
15/05/2020;Pereira;MEGABUS;32,012;0,75033731;128,221;100,186;52,276;5
16/05/2020;Bogota;TRANSMILENIO/SITP;743,912;-0,70231839;3,860,061;2,499,019;1,188,607;6
16/05/2020;Cartagena;TRANSCARIBE;7,462;-0,92180656;140;95,43;45,203;6
16/05/2020;Barranquilla;TRANSMETRO;23,524;-0,78614545;144,276;110;52;6
16/05/2020;Bucaramanga;METROLINEA;11,45;-0,83705011;106,154;70,267;33,354;6
16/05/2020;Medellin;SITVA;396,782;0,73525399;1,901,978;1,498,727;780,939;6
16/05/2020;Pereira;MEGABUS;28,04;0,72012058;128,221;100,186;52,276;6
17/05/2020;Bogota;TRANSMILENIO/SITP;352,463;-0,703465485;3,860,061;2,499,019;1,188,607;7
17/05/2020;Cartagena;TRANSCARIBE;1,133;-0,974935292;140;95,43;45,203;7
17/05/2020;Barranquilla;TRANSMETRO;10,507;-0,797942308;144,276;110;52;7
17/05/2020;Bucaramanga;METROLINEA;5,498;-0,835162199;106,154;70,267;33,354;7
17/05/2020;Medellin;SITVA;160,528;-0,794442332;1,901,978;1,498,727;780,939;7
17/05/2020;Pereira;MEGABUS;12,785;-0,755432703;128,221;100,186;52,276;7
18/05/2020;Bogota;TRANSMILENIO/SITP;984,656;-0,744911803;3,860,061;2,499,019;1,188,607;1
18/05/2020;Cartagena;TRANSCARIBE;11,642;-0,916842857;140;95,43;45,203;1
18/05/2020;Barranquilla;TRANSMETRO;31,742;-0,779991128;144,276;110;52;1
18/05/2020;Bucaramanga;METROLINEA;30,378;-0,71383085;106,154;70,267;33,354;1
18/05/2020;Medellin;SITVA;508,894;-0,732439597;1,901,978;1,498,727;780,939;1
18/05/2020;Pereira;MEGABUS;32,408;-0,747248891;128,221;100,186;52,276;1
19/05/2020;Bogota;TRANSMILENIO/SITP;979,686;-0,746199348;3,860,061;2,499,019;1,188,607;2
19/05/2020;Cartagena;TRANSCARIBE;11,469;-0,918078571;140;95,43;45,203;2
19/05/2020;Barranquilla;TRANSMETRO;29,314;-0,796819984;144,276;110;52;2
19/05/2020;Bucaramanga;METROLINEA;31,684;-0,701527969;106,154;70,267;33,354;2
19/05/2020;Medellin;SITVA;508,545;-0,73262309;1,901,978;1,498,727;780,939;2
19/05/2020;Pereira;MEGABUS;32,82;-0,744035688;128,221;100,186;52,276;2
20/05/2020;Bogota y Soacha;TRANSMILENIO/SITP;986,135;-0,749984661;3,944,298;2,747,677;1,238,445;3
20/05/2020;Bogota y Soacha;TRONCAL;490,837;-0,875557831;2,517,676;1,735,010;733,439;3
20/05/2020;Bogota y Soacha;ZONAL Y DUAL;495,298;-0,652817635;1,426,622;1,012,667;505,006;3
20/05/2020;Cartagena;TRANSCARIBE;11,943;-0,914692857;140;95,43;45,203;3
20/05/2020;Barranquilla;TRANSMETRO;31,28;-0,783193324;144,276;110;52;3
20/05/2020;Bucaramanga;METROLINEA;25,018;-0,76432353;106,154;70,267;33,354;3
20/05/2020;Medellin;SITVA;523,211;-0,72491217;1,901,978;1,498,727;780,939;3
20/05/2020;Pereira;MEGABUS;31,736;-0,752489842;128,221;100,186;52,276;3
21/05/2020;Bogota y Soacha;TRANSMILENIO/SITP;969,556;-0,754187944;3,944,298;2,747,677;1,238,445;4
21/05/2020;Bogota y Soacha;TRONCAL;485,514;-0,876907374;2,517,676;1,735,010;733,439;4
21/05/2020;Bogota y Soacha;ZONAL Y DUAL;484,042;-0,660707602;1,426,622;1,012,667;505,006;4
21/05/2020;Cartagena;TRANSCARIBE;11,959;-0,914578571;140;95,43;45,203;4
21/05/2020;Barranquilla;TRANSMETRO;31,681;-0,780413929;144,276;110;52;4
21/05/2020;Bucaramanga;METROLINEA;30,679;-0,710995346;106,154;70,267;33,354;4
21/05/2020;Medellin;SITVA;529,49;-0,72161087;1,901,978;1,498,727;780,939;4
21/05/2020;Pereira;MEGABUS;33,205;-0,74103306;128,221;100,186;52,276;4
22/05/2020;Bogota y Soacha;TRANSMILENIO/SITP;1,002,371;-0,74586834;3,944,298;2,747,677;1,238,445;5
22/05/2020;Bogota y Soacha;TRONCAL;506,7;-0,871536076;2,517,676;1,735,010;733,439;5
22/05/2020;Bogota y Soacha;ZONAL Y DUAL;495,671;-0,652556178;1,426,622;1,012,667;505,006;5
22/05/2020;Cartagena;TRANSCARIBE;13,139;-0,90615;140;95,43;45,203;5
22/05/2020;Barranquilla;TRANSMETRO;32,592;-0,774099642;144,276;110;52;5
22/05/2020;Bucaramanga;METROLINEA;30,92;-0,70872506;106,154;70,267;33,354;5
22/05/2020;Medellin;SITVA;538,431;-0,716909975;1,901,978;1,498,727;780,939;5
22/05/2020;Pereira;MEGABUS;32,683;-0,745104156;128,221;100,186;52,276;5
23/05/2020;Bogota y Soacha;TRANSMILENIO/SITP;790,231;-0,712400329;3,944,298;2,747,677;1,238,445;6
23/05/2020;Bogota y Soacha;TRONCAL;394,09;-0,772860099;2,517,676;1,735,010;733,439;6
23/05/2020;Bogota y Soacha;ZONAL Y DUAL;396,141;-0,608814151;1,426,622;1,012,667;505,006;6
23/05/2020;Cartagena;TRANSCARIBE;7,934;-0,916860526;140;95,43;45,203;6
23/05/2020;Barranquilla;TRANSMETRO;25,946;-0,764127273;144,276;110;52;6
23/05/2020;Bucaramanga;METROLINEA;13,351;-0,809996158;106,154;70,267;33,354;6
23/05/2020;Medellin;SITVA;430,552;-0,71272153;1,901,978;1,498,727;780,939;6
23/05/2020;Pereira;MEGABUS;;-1;128,221;100,186;52,276;6
